,image1,image2,label
49574,ds/real/0010/0010_01_05_03_278.jpg,ds/real/0010/0010_01_05_03_471.jpg,1
49575,ds/real/0011/0011_01_07_03_38.jpg,ds/fake/0011/0011_01_03_03_89.jpg,0
49576,ds/real/005/0005_00_00_02_99.jpg,ds/fake/005/0005_00_01_02_482.jpg,0
49577,ds/real/009/0009_01_00_02_185.jpg,ds/fake/009/0009_01_00_01_267.jpg,0
49578,ds/real/0015/0015_01_05_03_138.jpg,ds/real/0015/0015_01_05_03_189.jpg,1
49579,ds/real/003/0003_01_00_01_307.jpg,ds/fake/003/0003_01_00_01_327.jpg,0
49580,ds/real/002/0002_01_00_01_335.jpg,ds/fake/002/0002_01_08_03_239.jpg,0
49581,ds/real/0014/0014_01_06_03_312.jpg,ds/fake/0014/0015_01_04_03_436.jpg,0
49582,ds/real/006/0006_00_06_03_146.jpg,ds/real/006/0006_00_06_03_351.jpg,1
49583,ds/real/0022/5631.jpg,ds/fake/0022/5278 2.jpg,0
49584,ds/real/008/0008_00_00_02_34.jpg,ds/fake/008/0008_00_03_03_252.jpg,0
49585,ds/real/0028/94 2.jpg,ds/fake/0028/57 2.jpg,0
49586,ds/real/0015/0015_01_05_03_252.jpg,ds/fake/0015/0016_01_04_03_338.jpg,0
49587,ds/real/0026/124048492.jpg,ds/real/0026/124568544.jpg,1
49588,ds/real/0012/0012_01_07_03_313.jpg,ds/real/0012/0012_01_07_03_290.jpg,1
49589,ds/real/0010/0010_01_05_03_445.jpg,ds/real/0010/0010_01_05_03_465.jpg,1
49590,ds/real/0013/0013_01_07_03_150.jpg,ds/real/0013/0013_01_07_03_222.jpg,1
49591,ds/real/005/0005_00_00_01_47.jpg,ds/real/005/0005_00_00_02_449.jpg,1
49592,ds/real/007/0007_01_05_03_149.jpg,ds/real/007/0007_00_00_01_44.jpg,1
49593,ds/real/009/0009_01_00_01_385.jpg,ds/fake/009/0009_01_03_02_279.jpg,0
49594,ds/real/0015/0015_01_05_03_156.jpg,ds/real/0015/0015_01_05_03_158.jpg,1
49595,ds/real/0012/0012_01_07_03_7.jpg,ds/fake/0012/0012_01_04_03_393.jpg,0
49596,ds/real/0011/0011_01_07_03_22.jpg,ds/fake/0011/0011_01_03_03_137.jpg,0
49597,ds/real/0010/0010_01_05_03_287.jpg,ds/fake/0010/0010_01_01_03_263.jpg,0
49598,ds/real/0018/1823 2.jpg,ds/real/0018/1722 2.jpg,1
49599,ds/real/0012/0012_01_07_03_366.jpg,ds/fake/0012/0012_01_01_03_138.jpg,0
49600,ds/real/007/0007_01_05_03_320.jpg,ds/fake/007/0007_01_02_02_50.jpg,0
49601,ds/real/003/0003_01_00_01_410.jpg,ds/fake/003/0003_01_03_03_172.jpg,0
49602,ds/real/0016/528 2.jpg,ds/fake/0016/1242 2.jpg,0
49603,ds/real/0023/116551838.jpg,ds/real/0023/115921775.jpg,1
49604,ds/real/0026/123868474.jpg,ds/real/0026/124568544.jpg,1
49605,ds/real/008/0008_00_00_02_180.jpg,ds/fake/008/0008_00_00_01_407.jpg,0
49606,ds/real/008/0008_00_00_02_184.jpg,ds/real/008/0008_00_00_02_369.jpg,1
49607,ds/real/006/0006_00_06_03_158.jpg,ds/fake/006/0006_00_01_02_314.jpg,0
49608,ds/real/0015/0015_01_05_03_157.jpg,ds/fake/0015/0016_01_08_03_372.jpg,0
49609,ds/real/003/0003_01_00_01_498.jpg,ds/real/003/0003_01_00_01_27.jpg,1
49610,ds/real/008/0008_00_00_02_216.jpg,ds/fake/008/0008_00_03_03_103.jpg,0
49611,ds/real/0015/0015_01_05_03_331.jpg,ds/fake/0015/0016_01_02_03_368.jpg,0
49612,ds/real/0024/130919179.jpg,ds/real/0024/131589246.jpg,1
49613,ds/real/004/0004_01_06_03_12.jpg,ds/fake/004/0004_01_08_03_456.jpg,0
49614,ds/real/0015/0015_01_05_03_316.jpg,ds/fake/0015/0016_01_04_03_234.jpg,0
49615,ds/real/009/0009_01_00_01_327.jpg,ds/real/009/0009_01_00_02_185.jpg,1
49616,ds/real/0011/0011_01_07_03_448.jpg,ds/fake/0011/0011_01_02_03_47.jpg,0
49617,ds/real/002/0002_01_00_01_355.jpg,ds/real/002/0002_01_00_01_327.jpg,1
49618,ds/real/0011/0011_01_07_03_58.jpg,ds/fake/0011/0011_01_03_03_409.jpg,0
49619,ds/real/006/0006_00_00_01_28.jpg,ds/real/006/0006_00_06_03_54.jpg,1
49620,ds/real/002/0002_01_00_01_227.jpg,ds/real/002/0002_01_00_01_136.jpg,1
49621,ds/real/006/0006_00_06_03_224.jpg,ds/real/006/0006_00_06_03_51.jpg,1
49622,ds/real/009/0009_01_00_02_414.jpg,ds/real/009/0009_01_00_01_147.jpg,1
49623,ds/real/009/0009_01_00_01_378.jpg,ds/real/009/0009_01_00_01_36.jpg,1
49624,ds/real/0010/0010_01_05_03_342.jpg,ds/fake/0010/0010_01_08_03_419.jpg,0
49625,ds/real/0025/128448932.jpg,ds/fake/0025/10546940.jpg,0
49626,ds/real/009/0009_01_00_02_77.jpg,ds/fake/009/0009_01_02_03_141.jpg,0
49627,ds/real/0010/0010_01_05_03_484.jpg,ds/real/0010/0010_01_05_03_240.jpg,1
49628,ds/real/0011/0011_01_07_03_332.jpg,ds/fake/0011/0011_01_01_03_346.jpg,0
49629,ds/real/0010/0010_01_05_03_241.jpg,ds/real/0010/0010_01_05_03_363.jpg,1
49630,ds/real/0015/0015_01_05_03_197.jpg,ds/fake/0015/0016_01_01_03_268.jpg,0
49631,ds/real/007/0007_01_05_03_157.jpg,ds/real/007/0007_01_05_03_243.jpg,1
49632,ds/real/005/0005_00_00_02_332.jpg,ds/fake/005/0005_00_08_03_45.jpg,0
49633,ds/real/006/0006_00_06_03_346.jpg,ds/real/006/0006_00_06_03_235.jpg,1
49634,ds/real/0012/0012_01_07_03_286.jpg,ds/fake/0012/0012_01_01_03_489.jpg,0
49635,ds/real/003/0003_01_00_01_101.jpg,ds/fake/003/0003_01_01_03_435.jpg,0
49636,ds/real/0020/3659 2.jpg,ds/real/0020/3658 2.jpg,1
49637,ds/real/0026/124908578.jpg,ds/fake/0026/10597991.jpg,0
49638,ds/real/0010/0010_01_05_03_132.jpg,ds/fake/0010/0010_01_01_03_0.jpg,0
49639,ds/real/0014/0014_01_06_03_186.jpg,ds/fake/0014/0015_01_08_03_175.jpg,0
49640,ds/real/009/0009_01_00_02_185.jpg,ds/fake/009/0009_01_02_03_0.jpg,0
49641,ds/real/007/0007_01_05_03_383.jpg,ds/fake/007/0007_01_01_02_405.jpg,0
49642,ds/real/007/0007_01_00_01_317.jpg,ds/fake/007/0007_01_00_01_301.jpg,0
49643,ds/real/0012/0012_01_07_03_170.jpg,ds/fake/0012/0012_01_04_03_415.jpg,0
49644,ds/real/007/0007_01_05_03_83.jpg,ds/real/007/0007_01_05_03_243.jpg,1
49645,ds/real/003/0003_01_00_01_345.jpg,ds/fake/003/0003_01_03_03_272.jpg,0
49646,ds/real/006/0006_00_00_02_157.jpg,ds/fake/006/0006_00_01_03_467.jpg,0
49647,ds/real/0013/0013_01_07_03_214.jpg,ds/real/0013/0013_01_07_03_287.jpg,1
49648,ds/real/001/0001_00_00_02_489.jpg,ds/fake/001/0001_00_00_01_233.jpg,0
49649,ds/real/0010/0010_01_05_03_468.jpg,ds/fake/0010/0010_01_08_03_141.jpg,0
49650,ds/real/0010/0010_01_05_03_465.jpg,ds/fake/0010/0010_01_01_03_377.jpg,0
49651,ds/real/005/0005_00_00_02_26.jpg,ds/real/005/0005_00_00_01_442.jpg,1
49652,ds/real/0028/59.jpg,ds/fake/0028/89 2.jpg,0
49653,ds/real/008/0008_00_00_02_101.jpg,ds/fake/008/0008_00_01_03_217.jpg,0
49654,ds/real/0010/0010_01_05_03_247.jpg,ds/fake/0010/0010_01_01_03_73.jpg,0
49655,ds/real/003/0003_01_00_01_69.jpg,ds/fake/003/0003_01_04_02_248.jpg,0
49656,ds/real/0027/108391019.jpg,ds/fake/0027/108361230.jpg,0
49657,ds/real/006/0006_00_06_03_174.jpg,ds/real/006/0006_00_06_03_224.jpg,1
49658,ds/real/001/0001_00_00_01_2.jpg,ds/fake/001/0001_00_02_03_483.jpg,0
49659,ds/real/0023/115561739.jpg,ds/fake/0023/10162556.jpg,0
49660,ds/real/0017/1174 2.jpg,ds/fake/0017/8520.jpg,0
49661,ds/real/0015/0015_01_05_03_277.jpg,ds/fake/0015/0016_01_03_03_95.jpg,0
49662,ds/real/001/0001_00_00_02_21.jpg,ds/fake/001/0001_00_00_01_13.jpg,0
49663,ds/real/007/0007_01_05_03_320.jpg,ds/fake/007/0007_01_00_01_348.jpg,0
49664,ds/real/0010/0010_01_05_03_241.jpg,ds/real/0010/0010_01_05_03_240.jpg,1
49665,ds/real/003/0003_01_00_01_123.jpg,ds/fake/003/0003_01_03_03_212.jpg,0
49666,ds/real/009/0009_01_00_02_373.jpg,ds/real/009/0009_01_00_02_257.jpg,1
49667,ds/real/0020/3653 2.jpg,ds/fake/0020/4028 2.jpg,0
49668,ds/real/0014/0014_01_06_03_44.jpg,ds/real/0014/0014_01_06_03_415.jpg,1
49669,ds/real/004/0004_01_06_03_84.jpg,ds/real/004/0004_01_06_03_324.jpg,1
49670,ds/real/004/0004_01_00_02_185.jpg,ds/real/004/0004_01_06_03_187.jpg,1
49671,ds/real/0010/0010_01_05_03_55.jpg,ds/real/0010/0010_01_05_03_267.jpg,1
49672,ds/real/003/0003_01_00_01_399.jpg,ds/real/003/0003_01_00_01_433.jpg,1
49673,ds/real/0012/0012_01_07_03_7.jpg,ds/real/0012/0012_01_07_03_473.jpg,1
49674,ds/real/004/0004_01_06_03_367.jpg,ds/real/004/0004_01_06_03_324.jpg,1
49675,ds/real/002/0002_01_00_01_124.jpg,ds/fake/002/0002_01_08_03_228.jpg,0
49676,ds/real/008/0008_00_00_02_459.jpg,ds/fake/008/0008_00_03_03_430.jpg,0
49677,ds/real/006/0006_00_06_03_203.jpg,ds/fake/006/0006_00_08_03_266.jpg,0
49678,ds/real/007/0007_01_00_01_317.jpg,ds/real/007/0007_01_00_01_190.jpg,1
49679,ds/real/009/0009_01_00_02_73.jpg,ds/fake/009/0009_01_04_03_288.jpg,0
49680,ds/real/0015/0015_01_05_03_156.jpg,ds/fake/0015/0016_01_03_03_404.jpg,0
49681,ds/real/003/0003_01_00_01_82.jpg,ds/fake/003/0003_01_02_03_278.jpg,0
49682,ds/real/008/0008_00_00_02_230.jpg,ds/real/008/0008_00_00_02_26.jpg,1
49683,ds/real/003/0003_01_00_01_293.jpg,ds/fake/003/0003_01_04_02_60.jpg,0
49684,ds/real/005/0005_00_00_02_203.jpg,ds/fake/005/0005_00_04_02_116.jpg,0
49685,ds/real/0016/528 2.jpg,ds/fake/0016/1190 2.jpg.orig,0
49686,ds/real/002/0002_01_00_01_128.jpg,ds/real/002/0002_01_00_01_359.jpg,1
49687,ds/real/009/0009_01_00_02_217.jpg,ds/real/009/0009_01_00_01_201.jpg,1
49688,ds/real/0011/0011_01_07_03_467.jpg,ds/fake/0011/0011_01_02_03_165.jpg,0
49689,ds/real/0010/0010_01_05_03_404.jpg,ds/fake/0010/0010_01_01_03_93.jpg,0
49690,ds/real/001/0001_00_00_02_269.jpg,ds/real/001/0001_00_00_01_85.jpg,1
49691,ds/real/007/0007_01_00_01_288.jpg,ds/fake/007/0007_01_01_03_344.jpg,0
49692,ds/real/004/0004_01_00_01_481.jpg,ds/real/004/0004_01_06_03_36.jpg,1
49693,ds/real/0016/812 2.jpg,ds/fake/0016/1106 2.jpg,0
49694,ds/real/009/0009_01_00_02_88.jpg,ds/real/009/0009_01_00_02_483.jpg,1
49695,ds/real/002/0002_01_00_01_359.jpg,ds/fake/002/0002_01_01_03_147.jpg,0
49696,ds/real/0013/0013_01_07_03_45.jpg,ds/real/0013/0013_01_07_03_475.jpg,1
49697,ds/real/0015/0015_01_05_03_127.jpg,ds/fake/0015/0016_01_04_03_275.jpg,0
49698,ds/real/0025/128028890.jpg,ds/real/0025/128368924.jpg,1
49699,ds/real/003/0003_01_00_01_390.jpg,ds/fake/003/0003_01_03_03_212.jpg,0
49700,ds/real/0021/4815 2.jpg,ds/fake/0021/4486 2.jpg,0
49701,ds/real/003/0003_01_00_01_362.jpg,ds/real/003/0003_01_00_01_131.jpg,1
49702,ds/real/0014/0014_01_06_03_331.jpg,ds/fake/0014/0015_01_08_03_175.jpg,0
49703,ds/real/0019/2459.jpg,ds/fake/0019/2285 2.jpg,0
49704,ds/real/0020/3653 2.jpg,ds/fake/0020/4025 2.jpg,0
49705,ds/real/005/0005_00_00_01_95.jpg,ds/fake/005/0005_00_00_01_233.jpg,0
49706,ds/real/002/0002_01_00_01_441.jpg,ds/fake/002/0002_01_01_03_174.jpg,0
49707,ds/real/0012/0012_01_07_03_306.jpg,ds/real/0012/0012_01_07_03_7.jpg,1
49708,ds/real/006/0006_00_06_03_105.jpg,ds/fake/006/0006_00_00_01_404.jpg,0
49709,ds/real/0010/0010_01_05_03_56.jpg,ds/fake/0010/0010_01_08_03_419.jpg,0
49710,ds/real/005/0005_00_00_01_262.jpg,ds/fake/005/0005_00_04_03_34.jpg,0
49711,ds/real/004/0004_01_00_01_141.jpg,ds/fake/004/0004_01_02_02_84.jpg,0
49712,ds/real/0022/5561.jpg,ds/real/0022/5562.jpg,1
49713,ds/real/003/0003_01_00_01_43.jpg,ds/real/003/0003_01_00_01_139.jpg,1
49714,ds/real/006/0006_00_06_03_62.jpg,ds/real/006/0006_00_00_02_182.jpg,1
49715,ds/real/006/0006_00_06_03_87.jpg,ds/fake/006/0006_00_08_03_383.jpg,0
49716,ds/real/008/0008_00_00_02_278.jpg,ds/real/008/0008_00_00_02_116.jpg,1
49717,ds/real/002/0002_01_00_01_200.jpg,ds/fake/002/0002_01_03_03_175.jpg,0
49718,ds/real/0018/1703.jpg,ds/fake/0018/1366 2.jpg,0
49719,ds/real/0026/124138501.jpg,ds/real/0026/124748562.jpg,1
49720,ds/real/004/0004_01_06_03_84.jpg,ds/real/004/0004_01_00_02_149.jpg,1
49721,ds/real/004/0004_01_06_03_31.jpg,ds/real/004/0004_01_06_03_218.jpg,1
49722,ds/real/006/0006_00_06_03_256.jpg,ds/fake/006/0006_00_08_03_232.jpg,0
49723,ds/real/009/0009_01_00_01_323.jpg,ds/real/009/0009_01_00_01_327.jpg,1
49724,ds/real/007/0007_01_00_02_492.jpg,ds/fake/007/0007_01_02_03_457.jpg,0
49725,ds/real/005/0005_00_00_02_105.jpg,ds/real/005/0005_00_00_02_332.jpg,1
49726,ds/real/0013/0013_01_07_03_475.jpg,ds/fake/0013/0014_01_08_03_404.jpg,0
49727,ds/real/004/0004_01_06_03_472.jpg,ds/fake/004/0004_01_00_01_470.jpg,0
49728,ds/real/0011/0011_01_07_03_180.jpg,ds/real/0011/0011_01_07_03_432.jpg,1
49729,ds/real/0011/0011_01_07_03_22.jpg,ds/real/0011/0011_01_07_03_404.jpg,1
49730,ds/real/0015/0015_01_05_03_161.jpg,ds/real/0015/0015_01_05_03_400.jpg,1
49731,ds/real/002/0002_01_00_01_85.jpg,ds/real/002/0002_01_00_01_359.jpg,1
49732,ds/real/008/0008_00_00_02_68.jpg,ds/fake/008/0008_00_00_01_347.jpg,0
49733,ds/real/0010/0010_01_05_03_404.jpg,ds/fake/0010/0010_01_08_03_87.jpg,0
49734,ds/real/007/0007_01_00_01_301.jpg,ds/fake/007/0007_01_04_03_209.jpg,0
49735,ds/real/0014/0014_01_06_03_475.jpg,ds/fake/0014/0015_01_08_03_234.jpg,0
49736,ds/real/0027/109381118.jpg,ds/fake/0027/108921286.jpg,0
49737,ds/real/008/0008_00_00_02_184.jpg,ds/fake/008/0008_00_00_01_407.jpg,0
49738,ds/real/0014/0014_01_06_03_117.jpg,ds/real/0014/0014_01_06_03_255.jpg,1
49739,ds/real/007/0007_01_00_02_16.jpg,ds/fake/007/0007_01_00_01_348.jpg,0
49740,ds/real/007/0007_01_00_02_492.jpg,ds/fake/007/0007_01_02_03_69.jpg,0
49741,ds/real/006/0006_00_06_03_256.jpg,ds/fake/006/0006_00_03_02_91.jpg,0
49742,ds/real/002/0002_01_00_01_96.jpg,ds/fake/002/0002_01_04_03_256.jpg,0
49743,ds/real/009/0009_01_00_02_167.jpg,ds/real/009/0009_01_00_01_197.jpg,1
49744,ds/real/002/0002_01_00_01_347.jpg,ds/fake/002/0002_01_00_01_328.jpg,0
49745,ds/real/001/0001_00_00_02_361.jpg,ds/fake/001/0001_00_08_03_325.jpg,0
49746,ds/real/002/0002_01_00_01_69.jpg,ds/real/002/0002_01_00_01_14.jpg,1
49747,ds/real/002/0002_01_00_01_120.jpg,ds/fake/002/0002_01_02_03_46.jpg,0
49748,ds/real/0019/2648 2.jpg,ds/fake/0019/2316 2.jpg,0
49749,ds/real/0011/0011_01_07_03_27.jpg,ds/fake/0011/0011_01_01_03_83.jpg,0
49750,ds/real/009/0009_01_00_02_308.jpg,ds/fake/009/0009_01_00_01_137.jpg,0
49751,ds/real/008/0008_00_00_02_180.jpg,ds/real/008/0008_00_00_02_112.jpg,1
49752,ds/real/0014/0014_01_06_03_5.jpg,ds/fake/0014/0015_01_01_03_149.jpg,0
49753,ds/real/0012/0012_01_07_03_342.jpg,ds/fake/0012/0012_01_03_03_465.jpg,0
49754,ds/real/0011/0011_01_07_03_380.jpg,ds/fake/0011/0011_01_02_03_66.jpg,0
49755,ds/real/0027/109651145.jpg,ds/fake/0027/108421236.jpg,0
49756,ds/real/0014/0014_01_06_03_475.jpg,ds/real/0014/0014_01_06_03_168.jpg,1
49757,ds/real/0012/0012_01_07_03_48.jpg,ds/real/0012/0012_01_07_03_246.jpg,1
49758,ds/real/003/0003_01_00_01_323.jpg,ds/real/003/0003_01_00_01_182.jpg,1
49759,ds/real/0015/0015_01_05_03_146.jpg,ds/fake/0015/0016_01_04_03_298.jpg,0
49760,ds/real/004/0004_01_06_03_225.jpg,ds/fake/004/0004_01_03_02_9.jpg,0
49761,ds/real/004/0004_01_06_03_12.jpg,ds/fake/004/0004_01_02_03_42.jpg,0
49762,ds/real/0011/0011_01_07_03_27.jpg,ds/fake/0011/0011_01_03_03_292.jpg,0
49763,ds/real/0014/0014_01_06_03_427.jpg,ds/fake/0014/0015_01_01_03_161.jpg,0
49764,ds/real/0011/0011_01_07_03_296.jpg,ds/real/0011/0011_01_07_03_355.jpg,1
49765,ds/real/005/0005_00_00_02_129.jpg,ds/real/005/0005_00_00_02_282.jpg,1
49766,ds/real/0023/116551838.jpg,ds/real/0023/115651748.jpg,1
49767,ds/real/0024/130559143.jpg,ds/fake/0024/10388782.jpg,0
49768,ds/real/005/0005_00_00_02_137.jpg,ds/fake/005/0005_00_03_03_459.jpg,0
49769,ds/real/001/0001_00_00_02_2.jpg,ds/fake/001/0001_00_02_03_283.jpg,0
49770,ds/real/0016/533 2.jpg,ds/fake/0016/1059 2.jpg,0
49771,ds/real/0012/0012_01_07_03_170.jpg,ds/real/0012/0012_01_07_03_95.jpg,1
49772,ds/real/0015/0015_01_05_03_127.jpg,ds/fake/0015/0016_01_01_03_166.jpg,0
49773,ds/real/005/0005_00_00_01_442.jpg,ds/fake/005/0005_00_04_02_171.jpg,0
49774,ds/real/006/0006_00_06_03_100.jpg,ds/real/006/0006_00_06_03_87.jpg,1
49775,ds/real/004/0004_01_00_02_163.jpg,ds/fake/004/0004_01_01_02_134.jpg,0
49776,ds/real/0014/0014_01_06_03_168.jpg,ds/fake/0014/0015_01_01_03_465.jpg,0
49777,ds/real/001/0001_00_00_02_489.jpg,ds/real/001/0001_00_00_01_354.jpg,1
49778,ds/real/004/0004_01_00_02_462.jpg,ds/fake/004/0004_01_01_02_243.jpg,0
49779,ds/real/0018/1633 2.jpg,ds/fake/0018/1464 2.jpg,0
49780,ds/real/009/0009_01_00_01_41.jpg,ds/fake/009/0009_01_02_03_125.jpg,0
49781,ds/real/0012/0012_01_07_03_473.jpg,ds/fake/0012/0012_01_08_03_331.jpg,0
49782,ds/real/008/0008_00_00_02_321.jpg,ds/fake/008/0008_00_08_03_178.jpg,0
49783,ds/real/0019/2543 2.jpg,ds/real/0019/2631 2.jpg,1
49784,ds/real/001/0001_00_00_02_2.jpg,ds/fake/001/0001_00_02_03_55.jpg,0
49785,ds/real/0013/0013_01_07_03_201.jpg,ds/real/0013/0013_01_07_03_250.jpg,1
49786,ds/real/009/0009_01_00_02_21.jpg,ds/fake/009/0009_01_04_03_400.jpg,0
49787,ds/real/007/0007_01_00_01_245.jpg,ds/fake/007/0007_01_03_03_422.jpg,0
49788,ds/real/007/0007_01_05_03_487.jpg,ds/fake/007/0007_01_00_01_348.jpg,0
49789,ds/real/007/0007_01_05_03_157.jpg,ds/real/007/0007_01_05_03_496.jpg,1
49790,ds/real/0010/0010_01_05_03_342.jpg,ds/fake/0010/0010_01_08_03_117.jpg,0
49791,ds/real/0012/0012_01_07_03_92.jpg,ds/real/0012/0012_01_07_03_286.jpg,1
49792,ds/real/0010/0010_01_05_03_288.jpg,ds/fake/0010/0010_01_02_03_24.jpg,0
49793,ds/real/0010/0010_01_05_03_30.jpg,ds/fake/0010/0010_01_01_03_335.jpg,0
49794,ds/real/001/0001_00_00_01_174.jpg,ds/fake/001/0001_00_04_02_170.jpg,0
49795,ds/real/009/0009_01_00_01_169.jpg,ds/fake/009/0009_01_08_03_314.jpg,0
49796,ds/real/0028/105 2.jpg,ds/fake/0028/79 2.jpg,0
49797,ds/real/008/0008_00_00_02_466.jpg,ds/fake/008/0008_00_04_03_25.jpg,0
49798,ds/real/0012/0012_01_07_03_290.jpg,ds/fake/0012/0012_01_08_03_340.jpg,0
49799,ds/real/006/0006_00_06_03_459.jpg,ds/fake/006/0006_00_02_02_313.jpg,0
49800,ds/real/006/0006_00_06_03_351.jpg,ds/fake/006/0006_00_08_03_198.jpg,0
49801,ds/real/002/0002_01_00_01_147.jpg,ds/real/002/0002_01_00_01_124.jpg,1
49802,ds/real/008/0008_00_00_02_12.jpg,ds/fake/008/0008_00_03_03_103.jpg,0
49803,ds/real/0014/0014_01_06_03_29.jpg,ds/fake/0014/0015_01_04_03_363.jpg,0
49804,ds/real/0022/5633.jpg,ds/fake/0022/5323 2.jpg,0
49805,ds/real/0015/0015_01_05_03_154.jpg,ds/fake/0015/0016_01_02_03_142.jpg,0
49806,ds/real/007/0007_01_05_03_320.jpg,ds/fake/007/0007_01_04_02_189.jpg,0
49807,ds/real/003/0003_01_00_01_371.jpg,ds/fake/003/0003_01_03_03_190.jpg,0
49808,ds/real/006/0006_00_00_02_157.jpg,ds/fake/006/0006_00_02_02_472.jpg,0
49809,ds/real/001/0001_00_00_02_395.jpg,ds/fake/001/0001_00_00_01_125.jpg,0
49810,ds/real/0015/0015_01_05_03_138.jpg,ds/fake/0015/0016_01_02_03_179.jpg,0
49811,ds/real/008/0008_00_00_02_372.jpg,ds/fake/008/0008_00_00_01_252.jpg,0
49812,ds/real/008/0008_00_00_02_451.jpg,ds/fake/008/0008_00_02_02_171.jpg,0
49813,ds/real/009/0009_01_00_02_21.jpg,ds/fake/009/0009_01_02_03_299.jpg,0
49814,ds/real/0027/109471127.jpg,ds/real/0027/108371017.jpg,1
49815,ds/real/002/0002_01_00_01_136.jpg,ds/fake/002/0002_01_00_01_300.jpg,0
49816,ds/real/007/0007_01_00_01_301.jpg,ds/real/007/0007_01_05_03_320.jpg,1
49817,ds/real/006/0006_00_06_03_28.jpg,ds/fake/006/0006_00_03_03_0.jpg,0
49818,ds/real/004/0004_01_06_03_472.jpg,ds/fake/004/0004_01_02_02_352.jpg,0
49819,ds/real/0010/0010_01_05_03_321.jpg,ds/fake/0010/0010_01_02_03_276.jpg,0
49820,ds/real/009/0009_01_00_01_169.jpg,ds/real/009/0009_01_00_02_340.jpg,1
49821,ds/real/004/0004_01_06_03_31.jpg,ds/fake/004/0004_01_00_01_489.jpg,0
49822,ds/real/003/0003_01_00_01_46.jpg,ds/fake/003/0003_01_01_03_383.jpg,0
49823,ds/real/0012/0012_01_07_03_147.jpg,ds/fake/0012/0012_01_08_03_363.jpg,0
49824,ds/real/001/0001_00_00_01_347.jpg,ds/fake/001/0001_00_08_03_325.jpg,0
49825,ds/real/004/0004_01_00_02_398.jpg,ds/fake/004/0004_01_02_02_352.jpg,0
49826,ds/real/0010/0010_01_05_03_323.jpg,ds/fake/0010/0010_01_01_03_430.jpg,0
49827,ds/real/005/0005_00_00_02_101.jpg,ds/real/005/0005_00_00_02_463.jpg,1
49828,ds/real/0014/0014_01_06_03_346.jpg,ds/fake/0014/0015_01_01_03_161.jpg,0
49829,ds/real/0010/0010_01_05_03_287.jpg,ds/real/0010/0010_01_05_03_445.jpg,1
49830,ds/real/0011/0011_01_07_03_70.jpg,ds/real/0011/0011_01_07_03_110.jpg,1
49831,ds/real/0013/0013_01_07_03_281.jpg,ds/fake/0013/0014_01_02_03_133.jpg,0
49832,ds/real/008/0008_00_00_02_68.jpg,ds/fake/008/0008_00_02_03_18.jpg,0
49833,ds/real/008/0008_00_00_02_101.jpg,ds/fake/008/0008_00_02_02_116.jpg,0
49834,ds/real/0012/0012_01_07_03_480.jpg,ds/fake/0012/0012_01_01_03_173.jpg,0
49835,ds/real/0010/0010_01_05_03_287.jpg,ds/fake/0010/0010_01_02_03_176.jpg,0
49836,ds/real/002/0002_01_00_01_217.jpg,ds/fake/002/0002_01_02_03_379.jpg,0
49837,ds/real/008/0008_00_00_02_68.jpg,ds/fake/008/0008_00_02_02_116.jpg,0
49838,ds/real/0014/0014_01_06_03_475.jpg,ds/real/0014/0014_01_06_03_117.jpg,1
49839,ds/real/007/0007_01_05_03_416.jpg,ds/real/007/0007_00_00_01_116.jpg,1
49840,ds/real/005/0005_00_00_02_23.jpg,ds/fake/005/0005_00_08_03_439.jpg,0
49841,ds/real/002/0002_01_00_01_89.jpg,ds/fake/002/0002_01_08_03_341.jpg,0
49842,ds/real/007/0007_01_05_03_154.jpg,ds/fake/007/0007_01_08_03_471.jpg,0
49843,ds/real/0015/0015_01_05_03_400.jpg,ds/fake/0015/0016_01_04_03_298.jpg,0
49844,ds/real/005/0005_00_00_01_442.jpg,ds/fake/005/0005_00_01_03_402.jpg,0
49845,ds/real/0014/0014_01_06_03_198.jpg,ds/fake/0014/0015_01_04_03_336.jpg,0
49846,ds/real/0011/0011_01_07_03_392.jpg,ds/fake/0011/0011_01_03_03_346.jpg,0
49847,ds/real/0014/0014_01_06_03_493.jpg,ds/fake/0014/0015_01_03_03_411.jpg,0
49848,ds/real/0011/0011_01_07_03_136.jpg,ds/real/0011/0011_01_07_03_52.jpg,1
49849,ds/real/001/0001_00_00_01_369.jpg,ds/real/001/0001_00_00_01_181.jpg,1
49850,ds/real/0011/0011_01_07_03_122.jpg,ds/real/0011/0011_01_07_03_21.jpg,1
49851,ds/real/005/0005_00_00_01_370.jpg,ds/real/005/0005_00_00_02_355.jpg,1
49852,ds/real/0026/124168504.jpg,ds/fake/0026/106211015.jpg,0
49853,ds/real/0010/0010_01_05_03_30.jpg,ds/real/0010/0010_01_05_03_363.jpg,1
49854,ds/real/008/0008_00_00_02_440.jpg,ds/real/008/0008_00_00_02_369.jpg,1
49855,ds/real/001/0001_00_00_01_271.jpg,ds/real/001/0001_00_00_01_419.jpg,1
49856,ds/real/0024/131409228.jpg,ds/real/0024/130739161.jpg,1
49857,ds/real/0011/0011_01_07_03_392.jpg,ds/fake/0011/0011_01_04_03_427.jpg,0
49858,ds/real/0010/0010_01_05_03_278.jpg,ds/real/0010/0010_01_05_03_319.jpg,1
49859,ds/real/005/0005_00_00_02_313.jpg,ds/fake/005/0005_00_00_01_179.jpg,0
